gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,1,Blue,top,Rooster,oe:player:285954244fdc2bcce532fb88a1e0ddb,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,K'Sante,Akali,Camille,Nocturne,Sylas,Kai'Sa,,,,,,1706,0,0,3,1,4,18,0,0,0,0,0,0,0,0,0.1407,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,9980,350.9965,0.169977,676.6706,1205.7327,4949,11,0.3869,4,0.1407,4,33,1.1606,9539,5783,203.3880,0.207291,9350,,,243,243,0,,,8.5463,3621,5242,102,3598,5348,101,23,-106,1,0,0,0,0,0,0,5596,8842,149,5383,8880,149,213,-38,0,0,1,0,0,1,1,7488,11555,198,7295,12702,207,193,-1147,-9,0,1,1,0,2,1,8698,13254,227,9461,15961,238,-763,-2707,-11,0,1,2,2,7,1
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,2,Blue,jng,Sheo,oe:player:404079b4e478ea2a8b57904c640311b,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Naafiri,Akali,Camille,Nocturne,Sylas,Kai'Sa,,,,,,1706,0,3,2,0,4,18,0,0,0,0,0,0,0,0,0.1407,0.7386,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,0,15994,562.5088,0.272405,925.3927,586.0023,2156,7,0.2462,4,0.1407,5,28,0.9848,10557,6801,239.1911,0.24378,10475,,,210,16,194,,,7.3857,4031,4103,74,3569,4109,76,462,-6,-2,2,0,0,0,2,0,6417,7195,120,5549,6724,122,868,471,-2,3,0,1,0,2,0,8434,10616,169,7700,9340,160,734,1276,9,3,0,1,1,2,0,9551,11783,187,10580,12650,199,-1029,-867,-12,3,0,2,4,4,0
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,3,Blue,mid,nuc,oe:player:8f862245fbdb4d065e46c83630b9495,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Orianna,Akali,Camille,Nocturne,Sylas,Kai'Sa,,,,,,1706,0,1,4,1,4,18,0,0,0,0,0,0,0,0,0.1407,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,12116,426.1196,0.206356,563.9859,382.0516,4017,15,0.5275,7,0.2462,7,33,1.1606,10015,6259,220.1290,0.224352,9475,,,246,246,0,,,8.6518,3174,4723,88,3666,5039,97,-492,-316,-9,0,1,1,0,2,0,5013,7705,150,5964,7812,146,-951,-107,4,0,1,1,2,2,0,7191,10538,208,8108,10892,206,-917,-354,2,0,1,1,2,3,0,8250,11585,228,10086,13420,245,-1836,-1835,-17,0,1,3,3,7,0
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,4,Blue,bot,Paduck,oe:player:326f63d01099f1c8b91620cbc893813,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Ezreal,Akali,Camille,Nocturne,Sylas,Kai'Sa,,,,,,1706,0,0,4,1,4,18,0,0,0,0,0,0,0,1,0.1407,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,16510,580.6565,0.281194,529.2732,275.9086,7227,12,0.4220,5,0.1758,3,26,0.9144,10150,6394,224.8769,0.229191,9558,,,231,231,0,,,8.1243,3334,3457,79,4164,3577,74,-830,-120,5,0,1,1,3,0,1,5657,5434,126,6942,6091,130,-1285,-657,-4,0,1,2,3,0,1,7659,8166,182,9445,8068,182,-1786,98,0,0,1,2,3,0,1,9415,9635,222,12118,11101,234,-2703,-1466,-12,0,1,3,4,5,1
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,5,Blue,sup,Stend,oe:player:41672e17bc1f86dc5d93955c031d2a9,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Alistar,Akali,Camille,Nocturne,Sylas,Kai'Sa,,,,,,1706,0,0,5,2,4,18,0,0,0,0,0,0,0,0,0.1407,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,4114,144.6893,0.0700685,785.5569,1052.9191,55,50,1.7585,9,0.3165,19,99,3.4818,6417,2661,93.5873,0.0953862,6060,,,28,28,0,,,0.9848,2389,2564,11,2633,2645,17,-244,-81,-6,0,1,1,0,2,1,3440,3402,18,3915,3552,27,-475,-150,-9,0,1,2,0,3,1,4663,4422,26,5241,4549,33,-578,-127,-7,0,1,2,0,4,1,5575,5409,27,6519,6955,34,-944,-1546,-7,0,1,4,0,9,1
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,6,Red,top,Myrwn,oe:player:ede24d5e0911d7a4f6ec514a67802ff,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Jayce,Poppy,Locke,Syndra,Yorick,Irelia,,,,,,1706,1,3,1,10,17,4,0,0,0,0,0,0,0,0,0.5979,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,19171,674.2438,0.233995,557.5850,441.5592,5926,12,0.4220,11,0.3869,2,40,1.4068,11703,7947,279.4959,0.194775,9337,,,269,268,1,,,9.4607,3598,5348,101,3621,5242,102,-23,106,-1,0,0,0,0,0,0,5383,8880,149,5596,8842,149,-213,38,0,0,1,1,0,1,0,7295,12702,207,7488,11555,198,-193,1147,9,0,2,1,0,1,1,9461,15961,238,8698,13254,227,763,2707,11,2,7,1,0,1,2
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,7,Red,jng,Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Lee Sin,Poppy,Locke,Syndra,Yorick,Irelia,,,,,,1706,1,7,0,5,17,4,1,0,0,0,0,0,0,0,0.5979,0.7386,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,13153,462.5909,0.160541,795.8617,1095.1583,7487,15,0.5275,8,0.2814,6,53,1.8640,13448,9692,340.8675,0.237542,10850,,,217,17,200,,,7.6319,3569,4109,76,4031,4103,74,-462,6,2,0,2,0,2,0,0,5549,6724,122,6417,7195,120,-868,-471,2,0,2,0,3,0,1,7700,9340,160,8434,10616,169,-734,-1276,-9,1,2,0,3,0,1,10580,12650,199,9551,11783,187,1029,867,12,4,4,0,3,0,2
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,8,Red,mid,Jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Galio,Poppy,Locke,Syndra,Yorick,Irelia,,,,,,1706,1,3,1,8,17,4,0,0,0,0,0,0,0,0,0.5979,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,17046,599.5076,0.208058,716.0610,1349.2263,7156,14,0.4924,6,0.2110,7,42,1.4771,11774,8018,281.9930,0.196515,10675,,,276,274,2,,,9.7069,3666,5039,97,3174,4723,88,492,316,9,0,2,0,0,1,1,5964,7812,146,5013,7705,150,951,107,-4,2,2,0,0,1,1,8108,10892,206,7191,10538,208,917,354,-2,2,3,0,0,1,1,10086,13420,245,8250,11585,228,1836,1835,17,3,7,0,0,1,3
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,9,Red,bot,Supa,oe:player:1223a0ed2bfab9b714c72d965df8133,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Lucian,Poppy,Locke,Syndra,Yorick,Irelia,,,,,,1706,1,4,1,8,17,4,0,0,0,0,1,1,0,0,0.5979,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,26472,931.0199,0.323109,511.5123,404.9121,10580,11,0.3869,11,0.3869,4,43,1.5123,14545,10789,379.4490,0.264429,12475,,,260,246,14,,,9.1442,4164,3577,74,3334,3457,79,830,120,-5,3,0,1,0,1,1,6942,6091,130,5657,5434,126,1285,657,4,3,0,1,0,1,2,9445,8068,182,7659,8166,182,1786,-98,0,3,0,1,0,1,2,12118,11101,234,9415,9635,222,2703,1466,12,4,5,1,0,1,3
LOLTMNT04_182052,complete,,LEC,2026,Summer,0,2026-07-31 18:01:36,2,16.15,10,Red,sup,Alvaro,oe:player:f5bf9bd732b85e4dcab5121e4769ae4,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Leona,Poppy,Locke,Syndra,Yorick,Irelia,,,,,,1706,1,0,1,12,17,4,0,0,0,0,1,0,1,0,0.5979,0.7386,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,6087,214.0797,0.074296,549.3904,613.7866,430,52,1.8288,19,0.6682,17,141,4.9590,8111,4355,153.1653,0.106739,6190,,,44,44,0,,,1.5475,2633,2645,17,2389,2564,11,244,81,6,0,2,1,0,1,1,3915,3552,27,3440,3402,18,475,150,9,0,3,1,0,1,2,5241,4549,33,4663,4422,26,578,127,7,0,4,1,0,1,2,6519,6955,34,5575,5409,27,944,1546,7,0,9,1,0,1,4
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,1,Blue,top,Myrwn,oe:player:ede24d5e0911d7a4f6ec514a67802ff,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Rumble,Poppy,Locke,Syndra,Aurora,Akali,,,,,,1738,1,8,2,12,28,8,1,0,0,0,0,0,0,0,0.9666,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,22883,789.9770,0.231976,540.9666,684.3728,4942,14,0.4833,3,0.1036,4,39,1.3464,12398,8577,296.0990,0.18694,11050,,,215,203,12,,,7.4223,3650,5089,85,3609,4236,82,41,853,3,1,2,1,1,1,1,5135,8483,126,5197,7347,129,-62,1136,-3,1,3,1,1,1,2,7567,11951,167,6949,10070,173,618,1881,-6,3,6,2,1,3,2,9644,15564,199,8977,13258,233,667,2306,-34,5,7,2,1,3,3
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,2,Blue,jng,Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Trundle,Poppy,Locke,Syndra,Aurora,Akali,,,,,,1738,1,5,0,19,28,8,0,0,0,0,0,0,0,0,0.9666,1.2428,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,18876,651.6456,0.191355,1324.0391,1066.4327,18620,6,0.2071,6,0.2071,5,38,1.3119,13550,9729,335.8688,0.212049,11858,,,205,12,193,,,7.0771,3854,4260,76,3461,3538,69,393,722,7,1,2,0,0,2,1,5932,6689,113,4954,5494,103,978,1195,10,1,7,0,0,2,2,8684,9382,145,6691,6779,117,1993,2603,28,3,11,0,1,3,5,11220,12766,174,7982,8289,135,3238,4477,39,4,14,0,1,3,5
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,3,Blue,mid,Jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Taliyah,Poppy,Locke,Syndra,Aurora,Akali,,,,,,1738,1,7,3,10,28,8,2,0,0,0,0,0,0,0,0.9666,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,26290,907.5949,0.266514,540.6904,324.8562,6715,17,0.5869,2,0.0690,7,33,1.1392,13710,9889,341.3924,0.215536,11625,,,296,277,19,,,10.2186,3774,4947,98,3250,4801,84,524,146,14,0,3,1,0,1,0,7049,8411,159,4737,6635,124,2312,1776,35,4,3,1,0,1,1,9026,10515,192,6934,9618,185,2092,897,7,5,6,2,0,4,1,11354,14665,266,8611,13267,231,2743,1398,35,5,7,2,0,4,3
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,4,Blue,bot,Supa,oe:player:1223a0ed2bfab9b714c72d965df8133,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Sivir,Poppy,Locke,Syndra,Aurora,Akali,,,,,,1738,1,7,1,11,28,8,0,0,0,0,1,1,0,0,0.9666,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,26414,911.8757,0.267771,428.5616,245.5236,8525,13,0.4488,8,0.2762,4,42,1.4499,17091,13270,458.1128,0.289228,15750,,,288,278,10,,,9.9425,3773,3926,88,3467,3944,89,306,-18,-1,1,0,0,0,0,0,6795,5972,130,5423,6080,137,1372,-108,-7,2,3,0,0,0,1,10543,8717,185,8869,8098,169,1674,619,16,4,7,0,2,1,3,14331,12905,254,11282,10688,229,3049,2217,25,5,10,0,2,1,3
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,5,Blue,sup,Alvaro,oe:player:f5bf9bd732b85e4dcab5121e4769ae4,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,Nautilus,Poppy,Locke,Syndra,Aurora,Akali,,,,,,1738,1,1,2,17,28,8,0,0,0,0,0,0,0,0,0.9666,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,4181,144.3383,0.0423847,526.2601,731.7031,715,57,1.9678,17,0.5869,26,123,4.2463,8237,4416,152.4511,0.0962476,7920,,,39,37,2,,,1.3464,2574,2036,19,2666,1964,13,-92,72,6,1,1,0,1,1,2,4033,3084,29,3637,2682,15,396,402,14,1,5,0,1,1,3,5448,4805,31,5013,5246,21,435,-441,10,1,11,1,1,4,5,6884,7055,38,6150,5878,23,734,1177,15,1,13,1,1,4,6
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,6,Red,top,Rooster,oe:player:285954244fdc2bcce532fb88a1e0ddb,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Varus,Camille,Nocturne,Caitlyn,Anivia,Yone,,,,,,1738,0,1,4,5,8,28,0,0,0,0,0,0,0,0,0.2762,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,14115,487.2842,0.246228,796.0875,510.4488,1912,10,0.3452,3,0.1036,3,26,0.8976,10155,6334,218.6651,0.19816,10125,,,249,249,0,,,8.5961,3609,4236,82,3650,5089,85,-41,-853,-3,1,1,1,1,2,1,5197,7347,129,5135,8483,126,62,-1136,3,1,1,2,1,3,1,6949,10070,173,7567,11951,167,-618,-1881,6,1,3,2,3,6,2,8977,13258,233,9644,15564,199,-667,-2306,34,1,3,3,5,7,2
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,7,Red,jng,Sheo,oe:player:404079b4e478ea2a8b57904c640311b,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Wukong,Camille,Nocturne,Caitlyn,Anivia,Yone,,,,,,1738,0,2,7,4,8,28,0,0,0,0,0,0,0,0,0.2762,1.2428,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,7634,263.5443,0.133171,993.0380,758.3544,0,6,0.2071,9,0.3107,3,38,1.3119,10040,6219,214.6951,0.194563,9983,,,141,10,131,,,4.8677,3461,3538,69,3854,4260,76,-393,-722,-7,0,2,1,1,2,0,4954,5494,103,5932,6689,113,-978,-1195,-10,0,2,2,1,7,0,6691,6779,117,8684,9382,145,-1993,-2603,-28,1,3,5,3,11,0,7982,8289,135,11220,12766,174,-3238,-4477,-39,1,3,5,4,14,0
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,8,Red,mid,nuc,oe:player:8f862245fbdb4d065e46c83630b9495,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Ryze,Camille,Nocturne,Caitlyn,Anivia,Yone,,,,,,1738,0,1,4,5,8,28,0,0,0,0,0,0,0,0,0.2762,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,16857,581.9448,0.29406,910.2186,645.4315,982,14,0.4833,8,0.2762,4,41,1.4154,10527,6706,231.5075,0.209799,10200,,,260,256,4,,,8.9758,3250,4801,84,3774,4947,98,-524,-146,-14,0,1,0,0,3,1,4737,6635,124,7049,8411,159,-2312,-1776,-35,0,1,1,4,3,1,6934,9618,185,9026,10515,192,-2092,-897,-7,0,4,1,5,6,2,8611,13267,231,11354,14665,266,-2743,-1398,-35,0,4,3,5,7,2
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,9,Red,bot,Paduck,oe:player:326f63d01099f1c8b91620cbc893813,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Kalista,Camille,Nocturne,Caitlyn,Anivia,Yone,,,,,,1738,0,3,5,2,8,28,0,0,0,0,0,0,0,0,0.2762,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,14034,484.4879,0.244815,546.5938,362.3820,13049,11,0.3797,7,0.2417,1,33,1.1392,13054,9233,318.7457,0.288858,12475,,,245,245,0,,,8.4580,3467,3944,89,3773,3926,88,-306,18,1,0,0,0,1,0,0,5423,6080,137,6795,5972,130,-1372,108,7,0,0,1,2,3,0,8869,8098,169,10543,8717,185,-1674,-619,-16,2,1,3,4,7,0,11282,10688,229,14331,12905,254,-3049,-2217,-25,2,1,3,5,10,0
LOLTMNT04_182054,complete,,LEC,2026,Summer,0,2026-07-31 18:51:57,3,16.15,10,Red,sup,Stend,oe:player:41672e17bc1f86dc5d93955c031d2a9,Shifters,oe:team:a2065488a11a2c0a2403a7b347eec61,0,Thresh,Camille,Nocturne,Caitlyn,Anivia,Yone,,,,,,1738,0,1,8,6,8,28,0,0,0,0,0,0,0,1,0.2762,1.2428,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,4685,161.7376,0.081727,741.3349,788.2163,124,52,1.7952,10,0.3452,24,108,3.7284,7293,3472,119.8619,0.10862,7145,,,27,27,0,,,0.9321,2666,1964,13,2574,2036,19,92,-72,-6,1,1,2,1,1,0,3637,2682,15,4033,3084,29,-396,-402,-14,1,1,3,1,5,0,5013,5246,21,5448,4805,31,-435,441,-10,1,4,5,1,11,1,6150,5878,23,6884,7055,38,-734,-1177,-15,1,4,6,1,13,1
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,1,Blue,top,Oscarinin,oe:player:be9758f87345bcce47970a8f17b3c07,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,Rumble,Lee Sin,Ezreal,Jayce,Akali,LeBlanc,,,,,,2524,0,4,4,8,15,19,0,0,0,0,0,0,0,0,0.3566,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,33565,797.9002,0.255899,873.5182,1427.3534,9873,13,0.3090,6,0.1426,6,43,1.0222,15369,9944,236.3867,0.190294,16250,,,324,320,4,,,7.7021,3376,5224,90,3578,5069,99,-202,155,-9,0,0,0,0,0,0,5054,9175,148,5295,8286,138,-241,889,10,0,0,0,0,0,0,7479,12580,198,6878,10270,174,601,2310,24,0,2,0,0,0,1,9317,15336,239,8410,13269,217,907,2067,22,1,2,0,0,1,1
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,2,Blue,jng,ISMA,oe:player:5450c7731de19c131ce20ea74933cc2,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,Vi,Lee Sin,Ezreal,Jayce,Akali,LeBlanc,,,,,,2524,0,3,3,10,15,19,0,0,0,0,0,0,0,0,0.3566,0.8082,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,0,0,21860,519.6513,0.16666,964.4929,1261.6878,1478,13,0.3090,20,0.4754,10,78,1.8542,16280,10855,258.0428,0.207727,15200,,,311,42,269,,,7.3930,3726,4187,78,3530,3925,72,196,262,6,1,0,1,0,2,0,5249,6185,113,5485,6292,109,-236,-107,4,1,0,1,1,2,0,7796,9431,166,7701,8129,142,95,1302,24,2,1,1,1,2,0,9476,11314,203,9287,10403,175,189,911,28,2,2,2,1,3,0
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,3,Blue,mid,Jackies,oe:player:204746c853a12888ad72d8035cdf8c7,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,Syndra,Lee Sin,Ezreal,Jayce,Akali,LeBlanc,,,,,,2524,0,3,5,8,15,19,0,0,0,0,0,0,0,1,0.3566,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,30842,733.1696,0.235139,473.9857,274.6355,8657,25,0.5943,11,0.2615,9,68,1.6165,17726,12301,292.4168,0.235397,18025,,,377,375,2,,,8.9620,3627,4974,93,3950,5133,100,-323,-159,-7,0,1,1,1,1,1,5403,7295,140,5704,7658,156,-301,-363,-16,0,1,2,1,1,1,7803,9484,184,8324,10893,216,-521,-1409,-32,1,2,2,1,1,1,10139,12041,235,10213,14711,252,-74,-2670,-17,1,2,2,2,1,1
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,4,Blue,bot,Flakked,oe:player:717bb4d71a2dab54e7020b1a8fde420,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,Lucian,Lee Sin,Ezreal,Jayce,Akali,LeBlanc,,,,,,2524,0,4,4,9,15,19,0,0,0,0,0,0,0,0,0.3566,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,37183,883.9065,0.283483,635.8003,412.6545,3155,24,0.5705,19,0.4517,9,63,1.4976,19809,14384,341.9334,0.275257,18850,,,400,381,19,,,9.5087,2969,3579,78,3747,4350,104,-778,-771,-26,0,0,0,0,0,0,5017,5983,123,6119,7179,161,-1102,-1196,-38,0,0,0,0,0,0,7484,9462,198,9084,9992,226,-1600,-530,-28,0,2,0,0,0,0,9929,11715,256,11393,12550,288,-1464,-835,-32,0,3,0,0,1,0
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,Rell,Lee Sin,Ezreal,Jayce,Akali,LeBlanc,,,,,,2524,0,1,3,11,15,19,0,0,0,0,0,0,0,0,0.3566,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,7715,183.3994,0.058819,631.0935,811.4263,361,109,2.5911,28,0.6656,43,222,5.2773,10197,4772,113.4390,0.0913242,9705,,,43,43,0,,,1.0222,2440,2406,15,2891,2498,17,-451,-92,-2,0,1,0,1,1,0,3489,2852,20,4006,3338,22,-517,-486,-2,0,1,0,1,1,0,4696,4292,23,5267,4563,27,-571,-271,-4,0,3,0,1,1,1,5905,5856,28,6474,5438,34,-569,418,-6,0,4,0,1,2,2
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,6,Red,top,Wunder,oe:player:d11068c782573b34be81beb5a4eeb12,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Gnar,Nocturne,Poppy,Locke,Vayne,Ambessa,,,,,,2524,1,0,4,8,19,15,0,0,0,0,0,0,0,0,0.4517,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,21256,505.2932,0.173351,855.4517,1049.9287,4137,25,0.5943,12,0.2853,7,83,1.9731,15484,10059,239.1204,0.174873,15458,,,355,347,8,,,8.4390,3578,5069,99,3376,5224,90,202,-155,9,0,0,0,0,0,0,5295,8286,138,5054,9175,148,241,-889,-10,0,0,0,0,0,0,6878,10270,174,7479,12580,198,-601,-2310,-24,0,0,1,0,2,0,8410,13269,217,9317,15336,239,-907,-2067,-22,0,1,1,1,2,0
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,7,Red,jng,Skeanz,oe:player:682275c2ba204d32b67f5fa94b928e4,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Jarvan IV,Nocturne,Poppy,Locke,Vayne,Ambessa,,,,,,2524,1,3,2,13,19,15,0,0,0,0,1,0,1,0,0.4517,0.8082,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,0,0,23035,547.5832,0.18786,998.7956,1341.6799,2283,14,0.3328,12,0.2853,12,69,1.6403,16104,10679,253.8590,0.185651,14950,,,246,19,227,,,5.8479,3530,3925,72,3726,4187,78,-196,-262,-6,0,2,0,1,0,1,5485,6292,109,5249,6185,113,236,107,-4,1,2,0,1,0,1,7701,8129,142,7796,9431,166,-95,-1302,-24,1,2,0,2,1,1,9287,10403,175,9476,11314,203,-189,-911,-28,1,3,0,2,2,2
LOLTMNT04_182081,complete,,LEC,2026,Summer,0,2026-08-01 15:08:25,1,16.15,8,Red,mid,SlowQ,oe:player:613a571a4b0b674547093130f2e4093,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Cassiopeia,Nocturne,Poppy,Locke,Vayne,Ambessa,,,,,,2524,1,7,2,9,19,15,0,0,0,0,1,1,0,0,0.4517,0.8082,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,25830,614.0254,0.210654,678.4469,759.6038,12371,28,0.6656,10,0.2377,11,62,1.4739,18522,13097,311.3391,0.227686,16575,,,354,342,12,,,8.4152,3950,5133,100,3627,4974,93,323,159,7,1,1,1,0,1,1,5704,7658,156,5403,7295,140,301,363,16,1,1,1,0,1,2,8324,10893,216,7803,9484,184,521,1409,32,1,1,1,1,2,2,10213,14711,252,10139,12041,235,74,2670,17,2,1,1,1,2,2
